Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-05-08,02:09:32,1.0,40933,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.5,118.4,11.8,High,money_order
2018-10-20,16:52:18,1.0,51519,Male,Web,Guest,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,Critical,credit_card
2018-12-01,11:52:50,1.0,43976,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,21.3,2.1,Critical,credit_card
2018-11-04,16:32:43,1.0,53859,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,35.9,3.6,Critical,money_order
2018-09-01,22:16:25,1.0,46806,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,123.8,12.4,High,credit_card
2018-05-06,06:44:41,1.0,39393,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.4,120.2,12.0,Medium,credit_card
2018-07-29,18:32:14,1.0,11746,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,15.5,1.6,Critical,credit_card
2018-05-16,15:18:56,1.0,14696,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,145.7,14.6,Critical,e_wallet
2018-08-07,14:42:31,1.0,43911,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,47.2,4.7,Critical,credit_card
2018-09-30,17:31:01,1.0,16455,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,155.6,15.6,Critical,credit_card
2018-08-09,10:27:38,1.0,29038,Female,Web,Guest,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,Critical,credit_card
2018-11-01,12:57:54,1.0,17239,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,133.6,13.4,High,credit_card
2018-11-04,11:56:08,1.0,13796,Female,Web,Guest,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,Critical,money_order
2018-12-21,08:55:12,1.0,22646,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,3.3,0.3,High,credit_card
2018-10-12,13:56:41,1.0,56684,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,High,credit_card
2018-06-04,15:25:36,1.0,35873,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,117.1,11.7,High,e_wallet
2018-05-14,09:29:00,1.0,43359,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,90.4,9.0,High,credit_card
2018-09-19,10:09:55,1.0,25318,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Critical,credit_card
2018-04-09,19:43:34,1.0,40502,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,134.3,13.4,Critical,credit_card
2018-10-27,20:34:01,1.0,14677,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,Medium,credit_card
2018-07-18,08:34:46,1.0,49297,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.4,148.2,14.8,Critical,credit_card
2018-10-28,21:29:42,1.0,46069,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,High,credit_card
2018-04-25,20:39:58,1.0,38443,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.4,111.8,11.2,High,credit_card
2018-05-03,19:17:08,1.0,13485,Female,Web,Member,Fashion,Suits,109.0,3.0,0.4,15.9,1.6,Critical,credit_card
2018-10-12,16:16:57,1.0,16713,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,High,credit_card
2018-11-23,21:45:08,1.0,10689,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.4,27.4,2.7,Medium,credit_card
2018-03-05,10:44:44,1.0,56471,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,135.0,13.5,High,credit_card
2018-01-16,14:05:49,1.0,18548,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,90.4,9.0,High,credit_card
2018-03-14,10:21:55,1.0,10709,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,credit_card
2018-04-27,08:28:55,1.0,21893,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,138.9,13.9,High,credit_card
2018-12-13,19:59:48,1.0,20089,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,High,credit_card
2018-02-08,08:08:56,1.0,12120,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,143.2,14.3,Critical,credit_card
2018-01-24,21:20:58,1.0,38065,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,86.6,8.7,High,credit_card
2018-06-21,21:25:43,1.0,38141,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.5,105.3,10.5,High,money_order
2018-03-27,12:36:41,1.0,12796,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,11.6,1.2,Critical,money_order
2018-04-26,14:00:32,1.0,56537,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Critical,money_order
2018-05-09,17:57:09,1.0,30127,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,17.6,1.8,High,credit_card
2018-07-26,20:08:59,1.0,13505,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,High,credit_card
2018-06-15,18:54:55,1.0,37365,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,High,credit_card
2018-06-11,14:17:19,1.0,37432,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.4,20.7,2.1,High,credit_card
2018-11-21,21:09:59,1.0,19711,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,High,money_order
2018-05-05,12:44:34,1.0,29528,Female,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.4,69.5,6.9,Medium,credit_card
2018-05-24,16:39:36,1.0,18847,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,118.4,11.8,High,e_wallet
2018-02-04,18:09:28,1.0,10173,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,Critical,credit_card
2018-10-26,13:06:15,1.0,53938,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,135.8,13.6,Medium,credit_card
2018-06-14,21:10:49,1.0,35063,Male,Web,Member,Fashion,Suits,109.0,3.0,0.5,25.7,2.6,High,credit_card
2018-09-04,23:35:19,1.0,56661,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,Critical,credit_card
2018-04-27,16:11:20,1.0,52988,Female,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,38.3,3.8,Critical,money_order
2018-11-13,10:19:13,1.0,46857,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,Critical,credit_card
2018-03-15,11:44:37,1.0,55438,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,107.4,10.7,Medium,credit_card
2018-05-22,09:48:24,1.0,43443,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,15.5,1.6,Medium,credit_card
2018-12-01,17:10:26,1.0,35324,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,129.8,13.0,Medium,money_order
2018-03-03,11:44:10,1.0,59710,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,39.3,3.9,High,credit_card
2018-01-30,08:58:08,1.0,20898,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,130.8,13.1,High,credit_card
2018-07-30,00:26:33,1.0,21980,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,100.3,10.0,High,credit_card
2018-01-27,13:56:45,1.0,15171,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.4,94.4,9.4,Critical,credit_card
2018-06-04,22:45:07,1.0,44275,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,Critical,money_order
2018-11-06,00:57:43,1.0,37918,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,3.3,0.3,Critical,money_order
2018-08-18,18:28:46,1.0,21454,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.4,34.7,3.5,Critical,credit_card
2018-12-16,16:49:16,1.0,13868,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,123.8,12.4,High,credit_card
2018-05-06,22:22:58,1.0,55162,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,High,credit_card
2018-09-05,14:35:40,1.0,21830,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,15.5,1.6,High,credit_card
2018-04-30,10:09:11,1.0,14020,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,138.9,13.9,High,credit_card
2018-06-30,23:12:26,1.0,35253,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,75.8,7.6,Critical,credit_card
2018-01-09,15:08:45,1.0,58264,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,158.1,15.8,High,money_order
2018-03-09,23:04:11,1.0,42704,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,86.6,8.7,High,debit_card
2018-09-19,14:04:23,1.0,17443,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,High,credit_card
2018-07-24,18:50:07,1.0,37252,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,Medium,credit_card
2018-09-14,18:10:08,1.0,18849,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,Medium,money_order
2018-03-24,11:05:04,1.0,55964,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,32.2,3.2,High,e_wallet
2018-11-12,15:32:09,1.0,48520,Female,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,137.3,13.7,Medium,credit_card
2018-08-12,09:21:56,1.0,15566,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,116.0,11.6,Critical,credit_card
2018-02-01,10:33:16,1.0,47491,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,High,credit_card
2018-05-10,16:37:44,1.0,18153,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,111.5,11.2,Medium,credit_card
2018-11-11,11:54:54,1.0,21438,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,75.8,7.6,High,money_order
2018-09-03,12:50:07,1.0,59891,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,148.2,14.8,Critical,credit_card
2018-05-21,07:58:02,1.0,30347,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,114.0,11.4,Critical,credit_card
2018-01-05,13:04:05,1.0,42688,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,129.3,12.9,Medium,credit_card
2018-10-19,15:38:25,1.0,21848,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,12.7,1.3,Critical,credit_card
2018-01-30,13:19:45,1.0,29672,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,2.5,0.2,High,credit_card
2018-12-10,21:53:11,1.0,46934,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,37.1,3.7,High,credit_card
2018-03-11,15:26:51,1.0,21749,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.4,121.6,12.2,High,money_order
2018-12-29,22:24:34,1.0,24010,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Critical,credit_card
2018-09-05,12:50:54,1.0,49190,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,15.5,1.6,Medium,credit_card
2018-12-02,12:35:51,1.0,32234,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Critical,credit_card
2018-03-13,00:46:58,1.0,37801,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,63.1,6.3,Medium,credit_card
2018-10-01,15:40:16,1.0,54512,Female,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,160.6,16.1,Critical,e_wallet
2018-12-27,14:43:48,1.0,30752,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,110.1,11.0,High,credit_card
2018-12-10,18:17:36,1.0,42400,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.4,111.8,11.2,High,credit_card
2018-07-02,13:51:16,1.0,33954,Male,Web,Member,Fashion,Suits,109.0,3.0,0.5,19.2,1.9,Medium,credit_card
2018-03-15,16:08:15,1.0,45550,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.4,28.3,2.8,Critical,credit_card
2018-06-22,19:41:14,1.0,48378,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,34.7,3.5,Critical,credit_card
2018-12-30,17:07:08,1.0,24218,Female,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,117.1,11.7,Medium,credit_card
2018-12-09,13:34:12,1.0,29053,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,130.9,13.1,Critical,money_order
2018-12-30,14:39:38,1.0,41093,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,High,credit_card
2018-05-28,10:40:18,1.0,44635,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,Critical,money_order
2018-01-27,17:03:40,1.0,59493,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,75.8,7.6,Critical,credit_card
2018-09-03,17:55:34,1.0,11980,Female,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,153.1,15.3,High,money_order
2018-05-05,00:16:57,1.0,58975,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,110.1,11.0,High,credit_card
2018-04-24,20:42:43,1.0,35078,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,120.6,12.1,Critical,credit_card
2018-05-17,21:59:08,1.0,13496,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Critical,money_order
2018-06-27,00:08:20,1.0,51861,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,2.5,0.2,Medium,credit_card
2018-12-13,15:43:36,1.0,29961,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,34.7,3.5,Medium,credit_card
2018-03-25,22:19:18,1.0,33582,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,Medium,credit_card
2018-10-04,23:22:57,1.0,28339,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,126.6,12.7,High,credit_card
2018-12-22,22:43:36,1.0,38556,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.4,20.7,2.1,Critical,credit_card
2018-05-14,05:59:07,1.0,24229,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.5,113.8,11.4,Critical,money_order
2018-10-28,15:14:00,1.0,15213,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,77.4,7.7,High,credit_card
2018-11-14,17:42:03,1.0,20779,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Critical,money_order
2018-10-29,07:39:33,1.0,32261,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,92.5,9.2,High,credit_card
2018-04-29,09:39:04,1.0,15460,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,120.6,12.1,High,money_order
2018-08-24,17:32:02,1.0,40306,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,23.6,2.4,High,credit_card
2018-11-18,07:50:10,1.0,28173,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.4,21.3,2.1,Critical,money_order
2018-04-24,19:25:32,1.0,28571,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,37.1,3.7,Critical,credit_card
2018-09-30,19:44:19,1.0,24412,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,135.0,13.5,High,money_order
2018-04-20,11:00:54,1.0,20413,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,111.7,11.2,Medium,credit_card
2018-02-03,13:14:37,1.0,40515,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,Medium,credit_card
2018-10-22,00:13:26,1.0,32526,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,136.6,13.7,High,money_order
2018-12-04,23:24:49,1.0,50971,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,72.6,7.3,Medium,e_wallet
2018-02-07,15:38:49,1.0,36937,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.5,145.7,14.6,High,money_order
2018-04-27,11:22:24,1.0,51192,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,76.8,7.7,Medium,credit_card
2018-07-26,21:48:22,1.0,20038,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,Medium,credit_card
2018-05-24,08:28:28,1.0,33781,Female,Web,Member,Fashion,Suits,109.0,3.0,0.4,22.5,2.2,Critical,money_order
2018-11-02,13:06:10,1.0,58714,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,1.6,0.2,High,money_order
2018-11-16,18:06:38,1.0,59667,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,11.5,1.2,High,money_order
2018-10-10,13:45:16,1.0,17666,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,High,credit_card
2018-09-11,12:14:12,1.0,46010,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,113.8,11.4,Critical,credit_card
2018-04-08,14:48:30,1.0,56469,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,Critical,credit_card
2018-12-22,18:39:20,1.0,44553,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,High,credit_card
2018-04-19,17:17:36,1.0,39816,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,75.8,7.6,Critical,e_wallet
2018-11-21,07:23:21,1.0,42281,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,Critical,money_order
2018-01-13,19:14:08,1.0,47290,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,110.1,11.0,High,credit_card
2018-04-26,10:42:17,1.0,30335,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.4,94.4,9.4,Critical,credit_card
2018-07-12,22:34:54,1.0,38620,Female,Web,Member,Fashion,Suits,109.0,1.0,0.5,7.2,0.7,Critical,money_order
2018-09-04,16:33:35,1.0,16957,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,e_wallet
2018-07-18,12:58:13,1.0,21310,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,23.7,2.4,Critical,credit_card
2018-09-24,15:46:24,1.0,55403,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,130.6,13.1,Critical,credit_card
2018-09-08,20:20:09,1.0,16285,Female,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,130.9,13.1,Medium,e_wallet
2018-10-07,22:47:32,1.0,52163,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,credit_card
2018-10-10,01:13:53,1.0,29061,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,138.9,13.9,High,credit_card
2018-03-10,11:22:29,1.0,17987,Male,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.5,74.2,7.4,Medium,credit_card
2018-10-11,22:48:36,1.0,34897,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,163.0,16.3,Medium,credit_card
2018-08-05,21:19:07,1.0,48940,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,Medium,e_wallet
2018-03-07,08:39:36,1.0,13644,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,111.8,11.2,Critical,credit_card
2018-10-01,20:57:27,1.0,16758,Female,Web,Member,Fashion,Suits,109.0,1.0,0.4,26.8,2.7,Medium,credit_card
2018-02-09,09:54:57,1.0,36377,Female,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Medium,money_order
2018-04-07,22:28:02,1.0,21897,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,38.3,3.8,High,credit_card
2018-09-20,18:59:16,1.0,44182,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,99.2,9.9,High,money_order
2018-10-20,15:02:35,1.0,28621,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,101.1,10.1,Medium,credit_card
2018-07-25,14:33:23,1.0,21756,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,Medium,credit_card
2018-11-13,22:36:41,1.0,40418,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,141.2,14.1,High,money_order
2018-02-15,20:50:36,1.0,53852,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,71.1,7.1,High,money_order
2018-10-05,11:15:41,1.0,26306,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,High,credit_card
2018-10-03,10:35:15,1.0,12294,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,67.0,6.7,Critical,credit_card
2018-12-17,16:43:28,1.0,42268,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.5,131.5,13.1,High,credit_card
2018-08-26,13:20:31,1.0,10272,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,26.8,2.7,Critical,money_order
2018-02-11,21:17:54,1.0,35503,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,credit_card
2018-09-25,20:37:10,1.0,33607,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,High,money_order
2018-08-25,09:44:30,1.0,39553,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.5,139.5,14.0,Critical,credit_card
2018-02-15,17:15:08,1.0,52584,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,126.6,12.7,Medium,credit_card
2018-05-17,21:40:35,1.0,52601,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Critical,credit_card
2018-03-15,14:34:17,1.0,53633,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,Critical,credit_card
2018-11-09,23:10:58,1.0,30153,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,71.1,7.1,Critical,credit_card
2018-09-03,09:31:18,1.0,38956,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.4,138.2,13.8,Critical,credit_card
2018-04-23,21:44:38,1.0,45384,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,credit_card
2018-05-24,17:12:33,1.0,34289,Female,Web,Member,Fashion,Jeans,218.0,3.0,0.5,118.4,11.8,Medium,credit_card
2018-11-18,09:55:29,1.0,34283,Female,Web,Member,Fashion,Suits,109.0,1.0,0.5,27.9,2.8,Critical,credit_card
2018-08-03,10:09:40,1.0,44769,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,Critical,e_wallet
2018-06-28,09:49:10,1.0,17784,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.5,23.7,2.4,Medium,credit_card
2018-10-18,13:07:18,1.0,43536,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,135.0,13.5,High,credit_card
2018-06-30,15:28:21,1.0,22859,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,113.8,11.4,High,credit_card
2018-09-15,22:16:32,1.0,29946,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,Critical,credit_card
2018-09-23,12:28:28,1.0,12049,Female,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,102.4,10.2,High,credit_card
2018-03-25,20:52:03,1.0,35606,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,71.1,7.1,Critical,credit_card
2018-10-28,22:50:55,1.0,28858,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,High,money_order
2018-04-25,15:08:42,1.0,31080,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,86.6,8.7,Critical,credit_card
2018-10-10,22:50:40,1.0,32331,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,High,e_wallet
2018-03-17,17:22:11,1.0,16564,Female,Web,Member,Fashion,Suits,109.0,3.0,0.4,22.5,2.2,Critical,credit_card
2018-06-11,10:03:39,1.0,28778,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,3.3,0.3,Critical,credit_card
2018-08-06,12:16:52,1.0,12752,Male,Web,Member,Fashion,Casula Shoes,122.0,5.0,0.4,17.6,1.8,Medium,credit_card
2018-12-04,21:03:07,1.0,48834,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,126.1,12.6,Medium,credit_card
2018-11-07,08:56:15,1.0,44884,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,128.7,12.9,Medium,credit_card
2018-05-19,15:52:45,1.0,56238,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,High,money_order
2018-12-03,20:55:16,1.0,18582,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,102.4,10.2,Critical,money_order
2018-07-30,23:02:24,1.0,18771,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,47.2,4.7,Medium,credit_card
2018-08-13,21:08:28,1.0,38273,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,163.0,16.3,Critical,credit_card
2018-10-27,15:45:49,1.0,58351,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,Medium,credit_card
2018-12-27,16:11:29,1.0,39635,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,120.6,12.1,Critical,credit_card
2018-11-13,21:31:01,1.0,52132,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,Critical,credit_card
2018-08-17,23:07:09,1.0,50959,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,credit_card
2018-09-07,19:24:58,1.0,34613,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,22.5,2.2,Medium,credit_card
2018-08-16,12:56:45,1.0,21699,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,88.0,8.8,Critical,credit_card
2018-11-29,08:34:57,1.0,11776,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,122.4,12.2,High,credit_card
2018-07-27,16:23:10,1.0,50756,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Critical,credit_card
2018-09-27,16:24:28,1.0,48781,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,145.7,14.6,High,credit_card
2018-12-18,15:53:18,1.0,24786,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,Critical,credit_card
2018-11-08,17:21:10,1.0,14239,Male,Web,Member,Fashion,T - Shirts,248.0,3.0,0.4,153.1,15.3,High,credit_card
2018-06-15,17:40:06,1.0,13996,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.5,106.2,10.6,Medium,credit_card
2018-11-08,18:35:12,1.0,37355,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,Critical,credit_card
2018-06-12,09:05:41,1.0,44952,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,18.1,1.8,Medium,credit_card
2018-10-12,10:00:27,1.0,12193,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,3.3,0.3,Critical,credit_card
2018-07-03,14:40:57,1.0,54137,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,37.1,3.7,Critical,e_wallet
