Order_ID,Order_DateTime,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Quantity,Sales,Total_Amount,Discount,Profit,Net_Profit,Shipping_Cost,Order_Priority,Payment_method
7043,2018-11-10 21:34:11,42980,Male,Web,Member,Fashion,Jeans,5.0,218.0,1090.0,0.4,94.4,85.0,9.4,Medium,Credit_Card
7044,2018-10-11 09:33:54,11195,Female,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.5,12.7,11.399999999999999,1.3,Medium,Credit_Card
7045,2018-07-13 10:33:48,56961,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.5,2.5,2.3,0.2,High,Credit_Card
7046,2018-11-09 22:31:12,36851,Female,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.5,27.4,24.7,2.7,Critical,Credit_Card
7047,2018-09-26 11:23:03,47863,Female,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.4,126.1,113.5,12.6,Medium,Credit_Card
7048,2018-10-05 20:26:51,44957,Female,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.5,126.6,113.89999999999999,12.7,High,Credit_Card
7049,2018-11-09 20:09:55,56991,Male,Web,Member,Fashion,Sneakers,5.0,62.0,310.0,0.4,12.4,11.200000000000001,1.2,High,Credit_Card
7050,2018-09-19 20:52:31,24071,Female,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.4,143.4,129.1,14.3,Medium,Credit_Card
7051,2018-08-19 16:33:05,18062,Female,Web,Member,Fashion,Fossil Watch,2.0,159.0,318.0,0.5,63.1,56.800000000000004,6.3,High,Credit_Card
7052,2018-07-17 20:27:32,54943,Male,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.4,153.1,137.79999999999998,15.3,Medium,Credit_Card
7053,2018-05-15 21:41:59,12961,Male,Web,Member,Fashion,Shirts,3.0,196.0,588.0,0.4,92.5,83.3,9.2,High,Credit_Card
7054,2018-02-26 17:05:47,38786,Female,Web,Member,Fashion,Jeans,3.0,218.0,654.0,0.4,111.8,100.6,11.2,Critical,Money_Order
7055,2018-07-24 22:27:24,34727,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.5,26.8,24.1,2.7,Critical,Credit_Card
7056,2018-03-27 18:34:29,36752,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.4,28.3,25.5,2.8,Medium,Credit_Card
7057,2018-04-24 00:27:59,20027,Male,Web,Member,Fashion,Casula Shoes,3.0,122.0,366.0,0.4,27.4,24.7,2.7,High,Credit_Card
7058,2018-05-14 09:22:27,55760,Male,Web,Member,Fashion,Running Shoes,3.0,224.0,672.0,0.5,137.3,123.60000000000001,13.7,Medium,Credit_Card
7059,2018-02-09 18:31:38,46743,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,98.9,89.0,9.9,High,Credit_Card
7060,2018-10-06 08:06:18,12336,Female,Web,Member,Fashion,Sneakers,2.0,62.0,124.0,0.4,31.0,27.9,3.1,Critical,Credit_Card
7061,2018-07-25 21:00:11,24966,Male,Web,Member,Fashion,Titak watch,5.0,228.0,1140.0,0.5,113.8,102.39999999999999,11.4,High,Credit_Card
7062,2018-11-20 12:22:14,56236,Male,Web,Guest,Fashion,Fossil Watch,1.0,159.0,159.0,0.4,75.8,68.2,7.6,Critical,Credit_Card
7063,2018-09-24 13:31:19,57233,Male,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.5,130.8,117.70000000000002,13.1,High,E_Wallet
7064,2018-08-06 13:29:00,26112,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.4,112.1,100.89999999999999,11.2,High,Credit_Card
7065,2018-12-23 20:43:35,43238,Male,Web,Member,Fashion,Jeans,3.0,218.0,654.0,0.5,118.4,106.60000000000001,11.8,Medium,Money_Order
7066,2018-07-29 18:17:11,31129,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.4,24.6,22.1,2.5,Critical,Credit_Card
7067,2018-12-18 08:29:05,46565,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.5,2.5,2.3,0.2,High,Money_Order
7068,2018-07-06 14:15:06,43346,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.4,32.2,29.000000000000004,3.2,High,Credit_Card
7069,2018-05-29 22:38:17,20067,Female,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.5,130.6,117.5,13.1,Critical,Credit_Card
7070,2018-06-14 20:14:00,12202,Male,Web,Member,Fashion,Formal Shoes,5.0,213.0,1065.0,0.5,101.1,91.0,10.1,Medium,Credit_Card
7071,2018-10-08 09:43:47,15555,Female,Web,Member,Fashion,Sneakers,3.0,62.0,186.0,0.4,20.7,18.599999999999998,2.1,High,Credit_Card
7072,2018-04-22 21:22:11,50630,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.4,143.4,129.1,14.3,Medium,Credit_Card
7073,2018-07-03 20:43:12,49347,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.5,47.2,42.5,4.7,Critical,Credit_Card
7074,2018-08-12 13:16:37,58577,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.4,158.1,142.29999999999998,15.8,High,Credit_Card
7075,2018-07-23 12:33:47,50085,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.5,106.2,95.60000000000001,10.6,Medium,Credit_Card
7076,2018-09-19 17:13:11,14031,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.5,133.6,120.19999999999999,13.4,High,Credit_Card
7077,2018-01-10 11:34:06,58474,Male,Web,Member,Fashion,Suits,5.0,109.0,545.0,0.4,18.1,16.3,1.8,Medium,Credit_Card
7078,2018-05-14 22:04:30,53054,Female,Web,Member,Fashion,Sports Wear,2.0,85.0,170.0,0.5,3.3,3.0,0.3,Critical,Money_Order
7079,2018-09-26 09:48:57,36581,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.5,29.8,26.8,3.0,Medium,Money_Order
7080,2018-12-07 22:46:32,19728,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.4,126.1,113.5,12.6,High,Debit_Card
7081,2018-10-22 19:57:24,54064,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,128.7,115.79999999999998,12.9,High,Credit_Card
7082,2018-07-03 17:28:51,24316,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.4,15.5,13.9,1.6,Medium,Money_Order
7083,2018-11-10 13:43:58,35545,Male,Web,Member,Fashion,Titak watch,2.0,228.0,456.0,0.5,134.3,120.9,13.4,High,Credit_Card
7084,2018-07-03 13:09:58,29708,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.4,75.8,68.2,7.6,Critical,Money_Order
7085,2018-12-26 07:51:24,34919,Female,Web,Member,Fashion,T - Shirts,5.0,248.0,1240.0,0.5,130.8,117.70000000000002,13.1,Critical,Credit_Card
7086,2018-10-20 08:51:27,46120,Male,Web,Member,Fashion,Shirts,2.0,196.0,392.0,0.5,104.2,93.8,10.4,Medium,Credit_Card
7087,2018-09-09 20:09:29,24365,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.5,133.6,120.19999999999999,13.4,High,Credit_Card
7088,2018-08-16 15:41:12,30172,Male,Web,Member,Fashion,Suits,1.0,109.0,109.0,0.5,27.9,25.099999999999998,2.8,Medium,Credit_Card
7089,2018-09-15 13:28:28,14994,Male,Web,Member,Fashion,Sports Wear,5.0,85.0,425.0,0.5,17.0,15.3,1.7,High,Credit_Card
7090,2018-02-12 21:46:02,19622,Male,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.4,32.2,29.000000000000004,3.2,Medium,Money_Order
7091,2018-03-24 14:21:22,21913,Male,Web,Member,Fashion,Running Shoes,5.0,224.0,1120.0,0.4,121.6,109.39999999999999,12.2,Critical,Credit_Card
7092,2018-09-24 10:12:44,12520,Male,Web,Member,Fashion,Formal Shoes,5.0,213.0,1065.0,0.4,111.7,100.5,11.2,Medium,Credit_Card
7093,2018-01-16 18:18:55,40569,Female,Web,Member,Fashion,Sneakers,5.0,62.0,310.0,0.4,12.4,11.200000000000001,1.2,Critical,Credit_Card
7094,2018-05-02 18:41:06,19307,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.5,145.7,131.1,14.6,Medium,Credit_Card
7095,2018-10-20 16:55:30,24253,Male,Web,Member,Fashion,Fossil Watch,2.0,159.0,318.0,0.4,66.3,59.699999999999996,6.6,Critical,Credit_Card
7096,2018-11-11 17:13:35,43358,Male,Web,Member,Fashion,T - Shirts,5.0,248.0,1240.0,0.5,155.6,140.0,15.6,Medium,Credit_Card
7097,2018-07-16 20:48:51,12102,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.4,76.8,69.1,7.7,Medium,Credit_Card
7098,2018-02-13 14:55:27,48898,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.4,129.3,116.4,12.9,High,Credit_Card
7099,2018-06-19 21:00:08,49907,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.5,18.1,16.3,1.8,High,Credit_Card
7100,2018-12-16 19:16:56,43892,Female,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.4,21.3,19.2,2.1,Medium,E_Wallet
7101,2018-11-19 13:21:34,23292,Male,Web,Member,Fashion,Casula Shoes,5.0,122.0,610.0,0.5,23.7,21.3,2.4,High,Credit_Card
7102,2018-04-24 07:56:56,36924,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.5,117.1,105.39999999999999,11.7,High,Money_Order
7103,2018-10-01 12:58:16,45750,Male,Web,Member,Fashion,Formal Shoes,2.0,213.0,426.0,0.5,111.7,100.5,11.2,High,Credit_Card
7104,2018-07-27 09:31:23,23935,Male,Web,Member,Fashion,Sneakers,2.0,62.0,124.0,0.5,31.0,27.9,3.1,Medium,Credit_Card
7105,2018-06-27 19:58:43,38326,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.4,120.6,108.5,12.1,High,Credit_Card
7106,2018-05-01 17:05:02,53130,Female,Web,Member,Fashion,Fossil Watch,5.0,159.0,795.0,0.5,39.3,35.4,3.9,High,Credit_Card
7107,2018-10-14 11:59:31,36583,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.5,158.1,142.29999999999998,15.8,Medium,Credit_Card
7108,2018-10-30 12:20:48,28347,Female,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.5,106.2,95.60000000000001,10.6,Medium,Money_Order
7109,2018-05-21 13:21:15,58017,Female,Web,Member,Fashion,Jeans,1.0,218.0,218.0,0.4,133.6,120.19999999999999,13.4,Medium,Credit_Card
7110,2018-08-11 21:38:24,22516,Male,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.4,22.5,20.3,2.2,Medium,Money_Order
7111,2018-11-23 20:27:42,15587,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.4,1.6,1.4000000000000001,0.2,Medium,Credit_Card
7112,2018-10-27 13:12:12,17896,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.5,29.8,26.8,3.0,High,Credit_Card
7113,2018-08-15 17:42:18,46749,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.5,135.0,121.5,13.5,Medium,Credit_Card
7114,2018-08-07 19:31:22,25551,Male,Web,Member,Fashion,Formal Shoes,3.0,213.0,639.0,0.5,126.6,113.89999999999999,12.7,Medium,Credit_Card
7115,2018-03-02 17:41:43,35381,Male,Web,Member,Fashion,Sneakers,2.0,62.0,124.0,0.4,31.0,27.9,3.1,Medium,Money_Order
7116,2018-03-03 16:57:47,15977,Male,Web,Guest,Fashion,Titak watch,1.0,228.0,228.0,0.5,102.4,92.2,10.2,High,Credit_Card
7117,2018-04-11 00:45:49,46775,Male,Web,Member,Fashion,Fossil Watch,5.0,159.0,795.0,0.4,47.2,42.5,4.7,High,Credit_Card
7118,2018-01-23 22:40:41,20958,Male,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.5,130.8,117.70000000000002,13.1,High,Credit_Card
7119,2018-06-22 21:34:59,17652,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.5,67.0,60.3,6.7,High,Credit_Card
7120,2018-10-22 15:56:33,10786,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.4,129.3,116.4,12.9,High,Credit_Card
7121,2018-11-24 10:08:04,50621,Male,Web,Guest,Fashion,Suits,1.0,109.0,109.0,0.4,26.8,24.1,2.7,Critical,Credit_Card
7122,2018-03-05 10:11:21,59341,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.5,1.6,1.4000000000000001,0.2,High,Credit_Card
7123,2018-05-17 16:05:12,56887,Male,Web,Member,Fashion,Casula Shoes,2.0,122.0,244.0,0.5,39.6,35.6,4.0,Medium,Credit_Card
7124,2018-07-25 12:53:12,30073,Male,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.5,130.6,117.5,13.1,Medium,Credit_Card
7125,2018-06-11 00:40:46,17632,Female,Web,Member,Fashion,Formal Shoes,5.0,213.0,1065.0,0.5,101.1,91.0,10.1,High,Credit_Card
7126,2018-07-07 15:51:50,33479,Male,Web,Member,Fashion,Sneakers,5.0,62.0,310.0,0.4,12.4,11.200000000000001,1.2,Medium,Money_Order
7127,2018-12-24 18:42:35,37057,Male,Web,Member,Fashion,Titak watch,5.0,228.0,1140.0,0.5,91.0,81.9,9.1,Medium,Credit_Card
7128,2018-06-23 11:51:03,39132,Male,Web,Member,Fashion,Fossil Watch,2.0,159.0,318.0,0.5,63.1,56.800000000000004,6.3,High,Credit_Card
7129,2018-05-13 01:36:43,20472,Male,Web,Member,Fashion,T - Shirts,3.0,248.0,744.0,0.4,138.2,124.39999999999999,13.8,High,Credit_Card
7130,2018-09-19 22:05:52,27318,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.4,76.8,69.1,7.7,Medium,Credit_Card
7131,2018-07-26 00:27:02,37745,Male,Web,Member,Fashion,Jeans,1.0,218.0,218.0,0.4,129.3,116.4,12.9,High,Credit_Card
7132,2018-05-18 12:25:56,33567,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.5,26.8,24.1,2.7,Critical,Credit_Card
7133,2018-07-19 13:12:38,48078,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.4,21.3,19.2,2.1,Critical,Credit_Card
7134,2018-02-18 20:48:19,42461,Male,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.5,35.9,32.3,3.6,Medium,Credit_Card
7135,2018-10-24 14:01:23,47946,Male,Web,Member,Fashion,Running Shoes,3.0,224.0,672.0,0.4,117.1,105.39999999999999,11.7,Medium,Credit_Card
7136,2018-07-28 22:43:54,45829,Male,Web,Member,Fashion,Formal Shoes,3.0,213.0,639.0,0.4,120.2,108.2,12.0,Medium,Credit_Card
7137,2018-07-03 19:24:45,32601,Male,Web,Member,Fashion,Sneakers,5.0,62.0,310.0,0.4,12.4,11.200000000000001,1.2,High,Money_Order
7138,2018-07-12 22:59:12,50953,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.4,143.4,129.1,14.3,Critical,Credit_Card
7139,2018-03-22 17:09:19,26653,Male,Web,Member,Fashion,Fossil Watch,3.0,159.0,477.0,0.4,59.9,53.9,6.0,Medium,Credit_Card
7140,2018-08-08 18:56:04,26478,Male,Web,Member,Fashion,T - Shirts,2.0,248.0,496.0,0.4,158.1,142.29999999999998,15.8,High,Credit_Card
7141,2018-05-09 09:11:51,57263,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.5,67.0,60.3,6.7,High,Money_Order
7142,2018-10-24 16:33:35,37078,Female,Web,Member,Fashion,Jeans,5.0,218.0,1090.0,0.5,127.1,114.39999999999999,12.7,Medium,E_Wallet
7143,2018-06-20 23:56:19,24913,Male,Web,Member,Fashion,Suits,1.0,109.0,109.0,0.4,20.3,18.3,2.0,High,Credit_Card
7144,2018-11-30 14:09:58,36953,Male,Web,Member,Fashion,Sports Wear,5.0,85.0,425.0,0.5,17.0,15.3,1.7,High,Credit_Card
7145,2018-10-12 21:41:42,11073,Female,Web,Member,Fashion,Casula Shoes,3.0,122.0,366.0,0.4,27.4,24.7,2.7,High,Credit_Card
7146,2018-07-28 22:34:20,20122,Male,Web,Member,Fashion,Running Shoes,5.0,224.0,1120.0,0.5,110.4,99.4,11.0,High,Credit_Card
7147,2018-10-05 11:38:20,39800,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.5,122.4,110.2,12.2,Medium,Credit_Card
7148,2018-10-08 11:22:55,38077,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.5,62.0,55.8,6.2,Medium,Money_Order
7149,2018-09-02 19:35:17,52439,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.4,134.3,120.9,13.4,Medium,Credit_Card
7150,2018-08-04 19:18:45,30359,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.4,72.6,65.3,7.3,Medium,Credit_Card
7151,2018-06-07 00:12:45,47314,Female,Web,Member,Fashion,T - Shirts,5.0,248.0,1240.0,0.5,106.0,95.4,10.6,Medium,Credit_Card
7152,2018-07-12 10:38:07,42191,Female,Web,Guest,Fashion,Shirts,1.0,196.0,196.0,0.5,114.0,102.6,11.4,Medium,Credit_Card
7153,2018-02-10 16:28:07,44206,Male,Web,Member,Fashion,Jeans,3.0,218.0,654.0,0.4,111.8,100.6,11.2,High,Money_Order
7154,2018-09-13 12:07:23,43246,Male,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.4,15.9,14.3,1.6,Medium,Credit_Card
7155,2018-05-15 10:54:37,22285,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.4,28.3,25.5,2.8,Critical,Credit_Card
7156,2018-09-09 09:52:05,34319,Female,Web,Member,Fashion,Casula Shoes,1.0,122.0,122.0,0.5,27.4,24.7,2.7,Medium,Debit_Card
7157,2018-09-23 00:17:47,55352,Male,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.4,126.1,113.5,12.6,Medium,Credit_Card
7158,2018-09-21 08:18:07,40296,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,124.5,112.1,12.4,High,Credit_Card
7159,2018-06-09 17:24:13,31608,Female,Web,Member,Fashion,Sneakers,5.0,62.0,310.0,0.5,12.4,11.200000000000001,1.2,Medium,Credit_Card
7160,2018-11-16 20:38:37,41464,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.5,145.7,131.1,14.6,Medium,Credit_Card
7161,2018-04-28 10:28:28,46215,Male,Web,Member,Fashion,Fossil Watch,3.0,159.0,477.0,0.4,59.9,53.9,6.0,High,Money_Order
7162,2018-08-07 14:32:58,52344,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.4,158.1,142.29999999999998,15.8,Medium,Credit_Card
7163,2018-06-13 09:07:57,29178,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.5,110.1,99.1,11.0,Medium,Credit_Card
7164,2018-03-14 17:59:17,39765,Male,Web,Member,Fashion,Jeans,1.0,218.0,218.0,0.5,131.5,118.4,13.1,High,Money_Order
7165,2018-08-02 19:53:35,19449,Male,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.5,12.7,11.399999999999999,1.3,High,Credit_Card
7166,2018-10-06 21:41:54,30815,Male,Web,Member,Fashion,Sports Wear,2.0,85.0,170.0,0.5,42.5,38.2,4.3,High,Credit_Card
7167,2018-10-08 01:02:40,14759,Male,Web,Member,Fashion,Casula Shoes,3.0,122.0,366.0,0.4,34.7,31.200000000000003,3.5,Medium,Credit_Card
7168,2018-09-15 22:08:38,28961,Male,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.5,130.6,117.5,13.1,Medium,Money_Order
7169,2018-04-20 10:59:08,56814,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.5,107.4,96.7,10.7,High,Money_Order
7170,2018-05-02 00:41:45,10993,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.4,62.0,55.8,6.2,High,Credit_Card
7171,2018-11-04 15:12:38,15562,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.4,111.5,100.3,11.2,High,Money_Order
7172,2018-08-28 10:35:28,36555,Male,Web,Member,Fashion,Fossil Watch,2.0,159.0,318.0,0.5,75.8,68.2,7.6,Medium,Credit_Card
7173,2018-10-25 16:38:14,15820,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.4,158.1,142.29999999999998,15.8,Medium,Debit_Card
7174,2018-12-03 20:45:49,16685,Female,Web,Member,Fashion,Shirts,2.0,196.0,392.0,0.5,96.4,86.80000000000001,9.6,Medium,Credit_Card
7175,2018-07-19 21:43:16,50029,Male,Web,Member,Fashion,Jeans,3.0,218.0,654.0,0.5,131.5,118.4,13.1,Critical,Credit_Card
7176,2018-01-10 00:01:50,50328,Male,Web,Member,Fashion,Suits,1.0,109.0,109.0,0.4,20.3,18.3,2.0,High,Credit_Card
7177,2018-04-29 10:23:22,19500,Male,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.4,28.3,25.5,2.8,Medium,Credit_Card
7178,2018-07-19 23:37:44,58017,Male,Web,Member,Fashion,Casula Shoes,5.0,122.0,610.0,0.5,35.9,32.3,3.6,High,Credit_Card
7179,2018-03-18 14:00:47,39799,Male,Web,Member,Fashion,Running Shoes,1.0,224.0,224.0,0.5,117.1,105.39999999999999,11.7,High,E_Wallet
7180,2018-07-29 21:45:01,51262,Female,Web,Member,Fashion,Formal Shoes,5.0,213.0,1065.0,0.4,90.4,81.4,9.0,Critical,Credit_Card
7181,2018-04-27 16:29:39,14530,Male,Web,Member,Fashion,Sneakers,3.0,62.0,186.0,0.5,20.7,18.599999999999998,2.1,High,Credit_Card
7182,2018-11-18 11:09:38,57205,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.5,113.8,102.39999999999999,11.4,Medium,Money_Order
7183,2018-05-08 10:59:08,37556,Male,Web,Member,Fashion,Fossil Watch,1.0,159.0,159.0,0.4,53.6,48.2,5.4,Medium,Credit_Card
7184,2018-05-02 20:38:12,29619,Male,Web,Member,Fashion,T - Shirts,5.0,248.0,1240.0,0.4,143.2,128.89999999999998,14.3,Medium,Credit_Card
7185,2018-10-17 01:28:58,41906,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.4,108.2,97.4,10.8,High,Credit_Card
7186,2018-12-15 08:08:09,37106,Male,Web,Member,Fashion,Jeans,5.0,218.0,1090.0,0.5,127.1,114.39999999999999,12.7,Medium,Credit_Card
7187,2018-02-18 12:16:24,34577,Male,Web,Member,Fashion,Suits,3.0,109.0,327.0,0.4,15.9,14.3,1.6,Medium,Credit_Card
7188,2018-08-27 06:05:48,57078,Male,Web,Member,Fashion,Sports Wear,5.0,85.0,425.0,0.5,17.0,15.3,1.7,High,Credit_Card
7189,2018-02-02 21:37:18,36979,Male,Web,Member,Fashion,Casula Shoes,5.0,122.0,610.0,0.5,35.9,32.3,3.6,High,Credit_Card
7190,2018-06-25 09:29:13,49509,Female,Web,Member,Fashion,Running Shoes,2.0,224.0,448.0,0.5,130.6,117.5,13.1,Medium,Money_Order
7191,2018-01-30 23:03:42,34761,Female,Web,Member,Fashion,Formal Shoes,3.0,213.0,639.0,0.5,126.6,113.89999999999999,12.7,Medium,Credit_Card
7192,2018-02-19 12:45:18,43832,Male,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.4,15.5,13.9,1.6,Medium,Money_Order
7193,2018-11-19 20:26:26,42620,Male,Web,Member,Fashion,Titak watch,2.0,228.0,456.0,0.4,129.8,116.80000000000001,13.0,Medium,Money_Order
7194,2018-12-30 15:44:47,44032,Female,Web,Member,Fashion,Fossil Watch,5.0,159.0,795.0,0.4,47.2,42.5,4.7,Medium,Credit_Card
7195,2018-05-29 16:04:49,37659,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.5,160.6,144.5,16.1,Critical,Credit_Card
7196,2018-06-30 10:15:48,33417,Male,Web,Member,Fashion,Shirts,2.0,196.0,392.0,0.4,100.3,90.3,10.0,High,Money_Order
7197,2018-05-16 16:49:42,39499,Male,Web,Member,Fashion,Jeans,1.0,218.0,218.0,0.5,111.8,100.6,11.2,Medium,E_Wallet
7198,2018-07-04 13:08:42,44461,Male,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.4,24.6,22.1,2.5,High,Money_Order
7199,2018-09-04 16:19:09,16763,Male,Web,Member,Fashion,Sports Wear,1.0,85.0,85.0,0.5,1.6,1.4000000000000001,0.2,Medium,Credit_Card
7200,2018-09-29 11:12:03,27222,Male,Web,Member,Fashion,Casula Shoes,5.0,122.0,610.0,0.5,11.5,10.3,1.2,Critical,Credit_Card
7201,2018-06-08 15:16:33,19946,Male,Web,Member,Fashion,Running Shoes,3.0,224.0,672.0,0.5,123.8,111.39999999999999,12.4,Medium,Credit_Card
7202,2018-01-06 18:07:40,10643,Male,Web,Member,Fashion,Formal Shoes,1.0,213.0,213.0,0.4,128.7,115.79999999999998,12.9,High,Credit_Card
7203,2018-08-23 00:28:12,44398,Male,Web,Member,Fashion,Sneakers,3.0,62.0,186.0,0.5,20.7,18.599999999999998,2.1,High,Credit_Card
7204,2018-08-22 09:53:19,30335,Male,Web,Member,Fashion,Titak watch,3.0,228.0,684.0,0.4,120.6,108.5,12.1,High,Credit_Card
7205,2018-07-03 15:33:00,23768,Male,Web,Member,Fashion,Fossil Watch,5.0,159.0,795.0,0.4,47.2,42.5,4.7,High,Money_Order
7206,2018-06-08 20:12:53,40733,Female,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.5,158.1,142.29999999999998,15.8,High,Credit_Card
7207,2018-06-21 23:47:05,47062,Male,Web,Member,Fashion,Shirts,5.0,196.0,980.0,0.4,96.4,86.80000000000001,9.6,High,Credit_Card
7208,2018-09-25 08:45:43,35395,Male,Web,Member,Fashion,Jeans,2.0,218.0,436.0,0.5,124.9,112.4,12.5,High,Credit_Card
7209,2018-03-18 12:49:54,23455,Female,Web,Member,Fashion,Suits,2.0,109.0,218.0,0.5,22.5,20.3,2.2,High,Credit_Card
7210,2018-05-18 08:42:35,22998,Female,Web,Member,Fashion,Sports Wear,3.0,85.0,255.0,0.5,28.3,25.5,2.8,Medium,Credit_Card
7211,2018-07-15 13:10:41,12992,Female,Web,Guest,Fashion,Casula Shoes,1.0,122.0,122.0,0.4,22.5,20.3,2.2,High,Credit_Card
7212,2018-12-28 17:24:45,59027,Male,Web,Member,Fashion,Running Shoes,3.0,224.0,672.0,0.5,123.8,111.39999999999999,12.4,High,E_Wallet
7213,2018-12-15 12:34:11,26670,Female,Web,Member,Fashion,Formal Shoes,2.0,213.0,426.0,0.5,128.7,115.79999999999998,12.9,Critical,Money_Order
7214,2018-11-05 13:30:55,40605,Female,Web,Member,Fashion,Sneakers,1.0,62.0,62.0,0.5,15.5,13.9,1.6,High,Credit_Card
7215,2018-08-21 17:08:23,23816,Male,Web,Member,Fashion,Titak watch,1.0,228.0,228.0,0.5,102.4,92.2,10.2,High,Credit_Card
7216,2018-04-30 19:18:52,56961,Female,Web,Guest,Fashion,Fossil Watch,1.0,159.0,159.0,0.5,74.2,66.8,7.4,High,Credit_Card
7217,2018-08-22 18:24:20,12027,Male,Web,Member,Fashion,T - Shirts,1.0,248.0,248.0,0.5,155.6,140.0,15.6,Critical,Credit_Card
7218,2018-02-13 11:07:38,31869,Male,Web,Member,Fashion,Shirts,1.0,196.0,196.0,0.5,110.1,99.1,11.0,High,Credit_Card
